id,text,label,control,trap
ID198308600-338,"Ja, wir haben uns in diesem Koalitionsvertrag darüber verständigt: Wir müssen handeln.",Koalitionsvertrag und -verhandlungen,NA,NA
ID1923003700-540,"Zum Schluss ein Wort zum Datenschutz der Zukunft. Ich glaube, dass die Datenschutz-Grundverordnung der EU eine richtige Entscheidung war. Dennoch muss sich die weitaus größere Zahl an Nutzern auf der Welt an die DSGVO nicht gebunden fühlen. Was tun? Die finnische Initiative MyData versteht Nutzer von Smartphones im Internet als respektierte Datengeber. Die Idee ist simpel, aber effektiv: Die Menschen sollen auch beim Teilen ihrer Daten im Besitz ihrer Daten bleiben und jederzeit auch die Kontrolle darüber behalten. Das schaffen wir nur mit staatlichen Datenschutzvorgaben im TTDSG, und zwar durch zwei Instrumente: Mit Personalinformationsmanagementsystemen wird das Einwilligungsmanagement datentreuhänderisch organisiert,",Datenschutz und Datenökonomie,NA,NA
ID2014403900-622,"Liebe Kolleginnen und Kollegen, schaut man sich die organisatorische Landschaft an, die wir aktuell im Bereich „Geldwäsche und Bekämpfung von Finanzkriminalität“ haben, bietet sich letztlich nur eine einzige Struktur an: eine starke Zollpolizei. Das wäre das Puzzlestück, das die organisatorische Landschaft abrunden würde. Diese starke Zollpolizei fordern wir in unserem Antrag. Wir bitten Sie, das mit uns zu diskutieren und umzusetzen.",Geldwäschebekämpfung und Finanzkriminalität,NA,NA
ID199211200-317,"In Ihrem Kopf herrscht offensichtlich die Vorstellung, dass die Bundesregierung – wer immer das dann sein mag – in einem dunklen Kämmerlein entscheidet, was wir machen.",Kritik und Forderungen an Bundesregierung,NA,NA
ID1918604800-462,"Der Irrtum, der sowohl dem Gesetzentwurf der Grünen wie auch der Vorlage der FDP zugrunde liegt, ist, dass angenommen wird, der Schwarzmarkt, also illegale Einfuhr, Handel, Gebrauch, verschwände mit der Einführung eines legalen Marktes. Kanada zum Beispiel, an das sich ja einige offenbar ausrichten, hat festgestellt, dass nichts passiert ist. Der Konsumbedarf ist geblieben. Es war nur ein verbotener Markt, der bedrängt, aber nicht verdrängt wurde.",Cannabis-Legalisierung und Drogenpolitik,NA,NA
ID2013808500-431,"Wichtig ist mir auch – dafür haben wir uns auch persönlich sehr eingesetzt –, dass wir das Thema Start-up vielleicht ein bisschen breiter verstehen. Manchmal wächst da was am Anfang relativ schnell, und dann hat man Obergrenzen: Wann ist es noch ein Start-up und wann nicht mehr? Wir haben uns erlaubt, hier die Obergrenze ein bisschen höher anzusetzen; denn es ist wichtig, dass Start-ups auch in ihrem Wachstum unterstützt werden können.",Start-up-Strategie und Innovationen,NA,NA
ID197804900-554,"Nun gibt es aber auch ganz klare Gesetze. Es wurde gerade schon angesprochen: Wir haben das Basler Übereinkommen, wir haben die Abfallverbringungsverordnung, und die klären, was überhaupt in andere Länder transportiert werden darf. Darin steht, dass man Kunststoffabfälle transportieren darf. Diese müssen aber sauber sein; es müssen saubere Fraktionen sein. Man muss sich aber auch mit der Frage auseinandersetzen, ob diese Länder in der Lage sind, diese Abfälle zu entsorgen. Diese Regelungen haben wir heute schon. Der Vollzug ist durch die Länder zu regeln.",Plastikmüll-Reduktion und Kreislaufwirtschaft,NA,NA
ID205400500-234,"Sehr geehrte Frau Präsidentin! Liebe Kolleginnen und Kollegen! Mit der Digital- und Gigabitstrategie sind wir einen großen Schritt nach vorne gekommen. Jetzt kann es losgehen mit der Digitalisierung der Gesellschaft. Gestatten Sie an dieser Stelle, Herr Minister Wissing, aber auch eine kleine kritische Anmerkung. Wir haben in dem Prozess immer wieder angemerkt, dass wir bei der Digitalisierung der Gesellschaft auch die Zivilgesellschaft und die Verbände einbinden müssen. Das werden wir auch weiterhin fordern; Frau Khan wird gleich darlegen, wie wir uns das vorstellen.",Digitale Transformation und Verwaltung,NA,NA
ID208415700-472,"Ich will aber davor warnen, dass man beim Staatsbürgerschaftsrecht – auch aus gutgemeinten Gründen – ein Stück weit über das Ziel hinausschießt. Wenn es um Arbeitsmigration geht, dann ist doch der entscheidende Punkt, dass Menschen hierherkommen können, hier eine Stelle finden, vielleicht auch weniger Steuern bezahlen, von Bürokratie befreit sind, wenn sie selbstständig tätig sind. Die Staatsbürgerschaft ist kein Anreiz zur Arbeitsmigration, sondern es muss umgekehrt sein: Nach gelungener Integration kann die Staatsbürgerschaft stehen.",Staatsbürgerschaftsrecht und Einbürgerungspolitik,NA,NA
ID1923602300-661,"Ich freue mich, wenn ich wieder einmal auf eine Freisprechungsfeier – im Norden heißt das, glaube ich, Lossprechungsfeier – gehen darf. Hier werden die Auszubildenden von der Ausbildung freigesprochen und in den Gesellen- oder Gesellinnenstand gehoben. Man sieht dann auch, wie das Handwerk Tradition, Fortschritt und Qualität vereint. Dafür steht das Handwerk. Vielen Dank auch für diese gesellschaftliche Funktion, die das Handwerk nach wie vor ausfüllt.",Handwerk und Fachkräftemangel,NA,NA
ID1916304000-358,"Das Zweite, was ich anmerken möchte – das Thema Mindestlohn ist angesprochen worden –, ist: Wir als Parlament haben ein Mindestlohngesetz beschlossen, was richtig ist, weil anständige Löhne zu einer sozialen Marktwirtschaft gehören. Im Zuge dessen haben wir mit den Tarifpartnern, die in Deutschland für die Lohnfindung zuständig sind, nämlich Gewerkschaften und Arbeitgeber, eine Mindestlohnkommission geschaffen, die diesen Mindestlohn festlegt. Deswegen möchte ich für die Unionsfraktion erklären: Wir wollen keine Absenkung des Mindestlohns, sondern wir wollen Respekt und Anerkennung für die hervorragende Arbeit der Mindestlohnkommission, deren Ergebnisse auch eins zu eins umzusetzen sind.",Erhöhung des Mindestlohns,NA,NA
ID209805100-233,"Sehr geehrte Frau Präsidentin! Werte Kolleginnen und Kollegen! Digitalisierung ist ein wichtiger Schlüssel für die Zukunft von Städten und Regionen. Vor einigen Jahren waren Digitalisierung, Internet und Co für die CDU noch Neuland. Jetzt wollen Sie mehr Projekte bei gleichen Haushaltsmitteln. Sie zählen technische Ideen auf, die nicht wirklich neu sind, und fordern eine Koordinierung, die es bereits gibt.",Digitale Transformation und Verwaltung,NA,NA
ID2010314100-198,Das ist eine Politik auf dem Rücken unserer Kommunen und hat mit verantwortungsvoller Führung unseres Landes nicht das Geringste zu tun.,Finanzielle Unterstützung für Kommunen,NA,NA
ID20801300-391,"Der Bundeskanzler hat in seiner Regierungserklärung gesagt: Wir müssen unsere China-Politik an dem China ausrichten, das wir real vorfinden. – Ich will mal darauf hinweisen: Das ist ein neuer Ton. Es hat andere Bundeskanzlerinnen und Bundeskanzler unterschiedlicher Parteien gegeben, die jahrelang China-Politik nach dem Motto „Handel schafft Wandel“ gemacht haben.",China-Strategie und Partnerschaft,NA,NA
ID202811800-745,"Sehr geehrte Frau Präsidentin! Liebe Kolleginnen und Kollegen! Ein netter Versuch, Herr Ploß; aber die Initiativen für den Bau von LNG-Terminals sind schon längst auf den Weg gebracht. Insofern kommt Ihr Antrag, auch wenn er vom Datum her noch mal einen Monat zurückversetzt wurde, schlicht zu spät.",LNG-Terminals und Energieversorgung,NA,NA
ID198508500-702,"Deswegen hat die Urheberrechtsrichtlinie viel mit Freiheiten zu tun – Freiheiten auf mehreren Seiten. Die Beschränkung der Meinungsfreiheit gehört sicherlich nicht dazu, sondern der Ausgleich von Freiheiten.",Uploadfilter und Urheberrechtsreform,NA,NA
ID195518200-192,"Warum bringen wir den Entwurf eines Gesetzes zur Forschungsförderung ein? Wir verlieren den Anschluss als Wirtschaftsstandort Deutschland. Wir sind neben Estland das einzige Land in der Europäischen Union, das diese Forschungsförderung nicht hat. Die Digitalisierung führt zu Innovationszyklen, die inzwischen so kurz sind, dass man einfach schneller werden muss, dass man auf das kreative Potenzial, das vorhanden ist, zurückgreifen muss",Forschungsförderung und Wissenschaftsfreiheit,NA,NA
ID1921007100-695,"Während die Paketsparte durch Corona einen Boom verzeichnet, nimmt die Briefmenge stärker ab als sonst. Die Unternehmen rechnen mit einem Rückgang um bis zu minus 10 Prozent im Vergleich zum Vorjahr. Damit gehen die Briefmengen mehr als doppelt so stark zurück als sonst im Zuge der Digitalisierung.",Postgesetz und Zustellungsdienstleistungen,NA,NA
ID1923706400-715,"Bei Wirecard wurde mit immenser krimineller Energie gehandelt. Eine Handvoll Täter bereicherte sich zum Schaden vieler. Anleger wurden um ihr Erspartes gebracht. Mitarbeiter haben ihren Arbeitsplatz verloren. Das Vertrauen in den Finanzmarkt wurde zutiefst erschüttert. Ein Fall Wirecard darf sich nicht wiederholen. Mit dem Kriminalfall Wirecard beschäftigen sich die Strafverfolgungsbehörden und die Gerichte. Auch unsere Arbeit im Untersuchungsausschuss unterstützt diese Arbeit der Justiz. Unsere Erwartung ist, dass die Täter dieses Milliardenbetrugs mit aller Härte des Rechtsstaats bestraft werden.",Wirecard-Skandal und Aufsichtsversagen,NA,NA
ID2013315100-764,Olaf Scholz redet von Bürokratieabbau: „Wir haben es mit der Bürokratie übertrieben.“ Die AfD redet von Bürokratieabbau.,Olaf Scholz' Kanzlerschaft und Führung,NA,NA
ID1910011600-480,"Bevor ich als Berichterstatter zu Einzelfällen aus meinen Bereichen Wirtschaft, Steuern sowie Bildung und Forschung komme, möchte ich einen Aspekt beleuchten, der aus meiner Sicht mit am erfolgreichsten und wichtigsten für die Hilfesuchenden ist, der aber am wenigsten in der Öffentlichkeit sichtbar wird. Sehr viele Anliegen können bereits rasch und effizient im Vorfeld des parlamentarischen Verfahrens positiv abgeschlossen werden; denn oft bewirken bereits allein die Stellungnahmeersuchen des Petitionsausschusses bei den angesprochenen staatlichen Stellen eine nochmalige, gründlichere Abwägung des Vorgangs und eine neue Entscheidung. Viele dieser Vorgänge, bei denen die um Stellungnahme gebetenen Behörden die Gelegenheit nutzten, ihre Fehler einzuräumen und umgehend Änderungen im Sinne des Petenten vorzunehmen, sind Erfolge, die auf der bloßen Existenz des Petitionsausschusses und auf der von meinen vielen Vorgängerinnen und Vorgängern erarbeiteten Reputation des Petitionsausschusses beruhen. Auch wenn wir jetzt einzelne Prozentzahlen betrachten, ist es nicht so, dass wir wenig erreichen. Wir erreichen schon sehr viel im Vorfeld. Das darf man bei der Aufzählung dessen, was wir tun, nicht vergessen.",Petitionsausschuss und Bürgerbeteiligung,NA,NA
ID202304400-29,"Denn auf den Prüfstand müssen wir nicht nur unsere Verteidigungs- und unsere Außen- und Sicherheitspolitik stellen, sondern selbstverständlich auch alle anderen Bereiche, insbesondere etwa unsere Energiepolitik. Wir müssen dafür Sorge tragen, dass wir alle nationalen und europäischen Ressourcen heben, die uns in dieser Situation weiterhelfen können. Uns ist doch klar geworden – zumindest ist jedem jetzt klar geworden –, dass bei dem energiepolitischen Dreieck die Versorgungssicherheit absolute Priorität vor den anderen beiden Bereichen Klimafreundlichkeit und Bezahlbarkeit haben muss.",Erneuerbare Energien und Energiewende,NA,NA
ID1921808400-634,"Sehr geehrter Herr Präsident! Meine lieben Kolleginnen und Kollegen! Sehr geehrter Herr Minister! Mit diesem dritten Gesetz zur Digitalisierung im Gesundheitswesen werden durchaus richtige Schritte unternommen. Es wurde eben schon gesagt: der Ausbau der Telemedizin – ein ganz, ganz wichtiger Faktor –, die Entwicklung von digitalen Pflegeanwendungen – ein wichtiger Schritt, der nach vorne führen und die Pflege unterstützen kann.",Digitalisierung im Gesundheitswesen,NA,NA
ID195201600-409,"Der Autor Ahmet Altan wurde wegen regierungskritischer Artikel ohne Beweise und ohne die Möglichkeit einer Bewährung zu einer lebenslangen Freiheitsstrafe verurteilt. Gestern erschien sein in Haft geschriebenes Buch, das den Titel „Ich werde die Welt nie wiedersehen“ trägt. Mit Erlaubnis des Präsidenten möchte ich gerne zehn Zeilen aus diesem Buch mit Ihnen teilen:",Iran-Politik und Menschenrechte,NA,NA
ID1911201700-59,"Zu nennen sind auch Eigentumsförderung, Baukindergeld und das Wohngeld zur Unterstützung der Familien. Letztendlich müssten wir, um bauen zu können, Bauland mobilisieren. Da sind wir mit der Baulandkommission auf einem guten Weg. Es gilt der Grundsatz „Innen- vor Außenentwicklung“. Wir müssen schauen, dass wir die Brachflächen innerorts ausbauen und für Wohnraum nutzen. Auch die Städtebauförderung gehört dazu. Wir müssen noch einmal über „Grün in der Stadt“ reden; damit meine ich nicht die Partei.",Wohnungsbau und Mietpreise,NA,NA
ID1923013200-381,Denn Kinder brauchen keinen Streit; sie brauchen ihre Eltern. Und deshalb brauchen wir als Gesellschaft endlich ein modernes Familienrecht.,Kinderrechte und Familienpolitik,NA,NA
ID205500300-665,"Sie haben einen Wahlkampf geführt, in dem Sie – anders als wir – jede Antwort schuldig geblieben sind, wie Sie mit diesem Defizit umgehen wollen; jede Antwort!",Verantwortungsvolle Politik,NA,NA
ID204802800-780,"Insgesamt wollen Sie 2 Milliarden Euro durch die Teilnahme am IPCEI Health mobilisieren. Ich muss Ihnen sagen, dass diese Hebelwirkung von eins zu drei, von der Sie ausgehen, meiner Meinung nach zu hoch gegriffen ist.",Globale Gesundheit und WHO,NA,NA
ID1914010600-44,"Mein Tipp in dieser Debatte: Gehen Sie doch mal mit offenen Augen durch Ihre Wahlkreise, oder lesen Sie Zeitung. Immer noch bestehen Barrieren; das wurde in den letzten Tagen immer wieder öffentlich. Ich nenne hier mal nur die Vorgänge bei der Deutschen Bahn: Personen mit Beeinträchtigungen konnten nicht mitgenommen werden, weil Behinderten-WCs nicht nutzbar waren. Ein anderes Beispiel ist der Kollege Ströbele, jetzt mit Rollator ausgestattet. Ihm wurde die Mitfahrt in Zügen der Deutschen Bahn verweigert. Das sind Barrieren.",ÖPNV-Finanzierung und Verkehrswende,NA,NA
ID2015106000-606,"und letzten Endes an der Vortäuschung einer Straftat, indem Sie ein solches Treffen als Straftat framen wollen.",Strafrecht und Strafzumessung,TRUE,NA
ID198312800-118,"Sie haben dies in erster Linie getan, um diesen Menschen einen legalen Zufluchtsweg nach Deutschland zu ermöglichen, damit sie nicht die gefährliche Mittelmeerroute nehmen müssen.",Migrations- und Asylpolitik,TRUE,NA
ID209203900-222,"„Und täglich grüßt das Murmeltier“ – in dem Fall die CDU/CSU. Es ist wie eine Zeitschleife, der man nicht entkommen kann. Wieder einmal fordern Sie tatsächlich die Massenüberwachung, und es ist eine anlasslose Massenüberwachung.",CDU/CSU-Fraktion Anträge und Positionen,NA,NA
ID201101200-368,Einen Punkt muss ich noch ansprechen: Sie haben der Tourismusbranche eine bessere Koordination der Tourismuspolitik versprochen; so steht es im Koalitionsvertrag. Wichtig sind jetzt erst einmal volle Aufmerksamkeit und Wertschätzung für diesen gebeutelten Wirtschaftsbereich.,Tourismusstrategie und Wirtschaftswirkung,NA,NA
ID208902900-172,Die Verordnungen haben die gesundheitsschädlichen Auswirkungen des Straßenverkehrs in Form von Atemwegs- und Herz-Kreislauf-Erkrankungen infolge des Einatmens von Luftschadstoffen geringfügig verringert.,Transformation der Automobilindustrie,TRUE,NA
ID2013713500-495,"Beteiligen Sie sich am Wiederaufbau Deutschlands, meine Damen und Herren!",Politische Identität und Zukunftsvisionen,NA,NA
ID1916706500-394,"Deswegen zum Schluss mein Appell: Wir sehen schon heute, dass wir auf die Zuschauerränge der Weltpolitik verbannt werden, wenn wir den chinesischen Propagandazug ohne Widerspruch und ohne gemeinsame Anstrengung einfach rollen lassen. Auch in der Pandemie gilt: Als Europäer müssen wir gemeinsam dagegenhalten.",China-Strategie und Partnerschaft,NA,NA
